ID	DOCULECT	CONCEPT	TOKENS	SUBGROUP	BORROWING	COGID
2497	Apuri	give, to	q o	Quechua		243
2498	Apurimac	give, to	q o	Quechua		243
2499	Arma	give, to	χ u	Quechua		243
2500	Atalla	give, to	χ u	Quechua		243
2501	Ayacucho	give, to	χ o	Quechua		243
2502	Bobonaza	give, to	k u + n a	Quechua		243
2503	Cacra-Hongos	give, to	q o	Quechua		243
2504	Chachapoyas	give, to	k u	Quechua		243
2505	Chacpar	give, to	ɢ u	Quechua		243
2506	Chetilla	give, to	q u	Quechua		243
2507	Chipaya	give, to	i tʃ z	Uru-Chipaya		247
2508	Curva	give, to	q u	Quechua		243
2509	Cuzco	give, to	q u	Quechua		243
2511	Huallaga	give, to	q u	Quechua		243
2512	Huanca	give, to	ʔ u	Quechua		243
2514	Huangascar	give, to	q o	Quechua		243
2515	Imbabura	give, to	k u + n a	Quechua		243
2516	Inkawasi	give, to	q u	Quechua		243
2519	Lamas	give, to	k u	Quechua		243
2520	Laraos	give, to	q u	Quechua		243
2521	Lincha-Tana	give, to	q o	Quechua		243
2522	Maragua	give, to	q u	Quechua		243
2523	Napo	give, to	k u + n a	Quechua		243
2524	Pacaraos	give, to	χ o	Quechua		243
2525	Pastaza	give, to	k u + n a	Quechua		243
2526	Pocona	give, to	ɢ u	Quechua		243
2528	Puno	give, to	q u	Quechua		243
2529	Putumayo	give, to	k ua	Quechua		243
2530	SanPedro	give, to	q o	Quechua		243
2531	Santiagueno	give, to	q o	Quechua		243
2533	Serena	give, to	k u	Quechua		243
2535	Taquile	give, to	q u	Quechua		243
2536	Tarma	give, to	χ o	Quechua		243
2537	Troje	give, to	k u	Quechua		243
2538	Yanac	give, to	q u	Quechua		243
7311	Azuay	give, to	k u + n a	Quechua		243
7378	Jauja	give, to	ʔ u	Quechua		243
1279	Apuri	go, to	ai w a	Quechua		101
1280	Apuri	go, to	ɾ i	Quechua		251
1281	Apurimac	go, to	r i	Quechua		251
1282	Arma	go, to	ɾ i	Quechua		251
1283	Atalla	go, to	r i	Quechua		251
1284	Ayacucho	go, to	ɾ i	Quechua		251
1285	Bobonaza	go, to	r i + n a	Quechua		251
1286	Cacra-Hongos	go, to	ai w a	Quechua		101
1287	Cacra-Hongos	go, to	l i	Quechua		251
1288	Chachapoyas	go, to	r i	Quechua		251
1289	Chacpar	go, to	e: w a	Quechua		101
1290	Chetilla	go, to	r i	Quechua		251
1291	Chipaya	go, to	o qʰ z	Uru-Chipaya		252
1292	Curva	go, to	r i	Quechua		251
1293	Cuzco	go, to	r i	Quechua		251
1295	Huallaga	go, to	a w a	Quechua		101
1296	Huanca	go, to	l i	Quechua		251
1297	Jauja	go, to	ai w a	Quechua		101
1299	Huangascar	go, to	ai w a	Quechua		101
1300	Huangascar	go, to	ɾ i	Quechua		251
1301	HuarazHuailas	go, to	ai w a	Quechua		101
1302	Imbabura	go, to	ɾ i + n a	Quechua		251
1303	Inkawasi	go, to	r i	Quechua		251
1304	Inkawasi	go, to	r̝ i	Quechua		251
1307	Lamas	go, to	r i	Quechua		251
1308	Laraos	go, to	r i	Quechua		251
1309	Lincha-Tana	go, to	ai w a	Quechua		101
1310	Lincha-Tana	go, to	l i	Quechua		251
1311	Maragua	go, to	r i	Quechua		251
1312	Napo	go, to	r i + n a	Quechua		251
1313	Pacaraos	go, to	ɾ i	Quechua		251
1314	Pastaza	go, to	ɾ i + n a	Quechua		251
1315	Pocona	go, to	r i	Quechua		251
1317	Puno	go, to	r i	Quechua		251
1318	Putumayo	go, to	r i	Quechua		251
1319	Raimondi	go, to	ai w a	Quechua		101
1320	SanPedro	go, to	ai w a	Quechua		101
1321	SanPedro	go, to	ɾ i	Quechua		251
1322	Santiagueno	go, to	ɾ iː	Quechua		251
1324	Serena	go, to	r i	Quechua		251
1326	Taquile	go, to	r i	Quechua		251
1327	Tarma	go, to	a w a	Quechua		101
1328	Troje	go, to	r i	Quechua		251
1329	Wari	go, to	ai w a	Quechua		101
1330	Yanac	go, to	e: w a	Quechua		101
7288	Azuay	go, to	ɾ i + n a	Quechua		251
6159	Apurimac	gold	q o r i	Quechua		260
6160	Arma	gold	χ u ɾ i	Quechua		260
6161	Atalla	gold	χ u r i	Quechua		260
6162	Ayacucho	gold	χ o ɾ i	Quechua		260
6163	Bobonaza	gold	k u r i	Quechua		260
6164	Chachapoyas	gold	k u r i	Quechua		260
6165	Chacpar	gold	q u r i	Quechua		260
6166	Chetilla	gold	q u r i	Quechua		260
6167	Chipaya	gold	qʰ u r i	Uru-Chipaya		406
6168	Curva	gold	q u r i	Quechua		260
6169	Cuzco	gold	q u r i	Quechua		260
6171	Huallaga	gold	q u r i	Quechua		260
6172	Huanca	gold	h u l i	Quechua		260
6174	HuarazHuailas	gold	q o ɾ i	Quechua		260
6175	Imbabura	gold	k u ɾ i	Quechua		260
6180	Lamas	gold	k u r i	Quechua		260
6182	Maragua	gold	q u r i	Quechua		260
6183	Napo	gold	k u r i	Quechua		260
6184	Pastaza	gold	k u r i	Quechua		260
6185	Pocona	gold	ɢ u r i	Quechua		260
6187	Puno	gold	q u r i	Quechua		260
6188	Putumayo	gold	k u r i	Quechua		260
6189	Raimondi	gold	q o ɾ i	Quechua		260
6190	Santiagueno	gold	q o ɾ i	Quechua		260
6193	Serena	gold	k u r i	Quechua		260
6195	Taquile	gold	q u r i	Quechua		260
6196	Tarma	gold	χ oi ʎ u ʐ	Quechua		700
6197	Troje	gold	k u r i	Quechua		260
6200	Wari	gold	q o ɾ i	Quechua		260
6201	Yanac	gold	q u r i	Quechua		260
7246	Azuay	gold	k u ɾ i	Quechua		260
7461	Jauja	gold	q u r i	Quechua		260
6820	Apuri	grass	q e w a	Quechua		197
6821	Apurimac	grass	q o r a	Quechua		268
6822	Arma	grass	χ u ɾ a	Quechua		268
6823	Atalla	grass	χ u r a	Quechua		268
6824	Ayacucho	grass	χ o ɾ a	Quechua		268
6825	Bobonaza	grass	k i w a	Quechua		197
6826	Cacra-Hongos	grass	q e w a	Quechua		197
6827	Chachapoyas	grass	k i w a	Quechua		197
6828	Chachapoyas	grass	w ai dʑ a	Quechua		272
6829	Chacpar	grass	q u r a	Quechua		268
6830	Chetilla	grass	q i w a	Quechua		197
6831	Chipaya	grass	tʃʼ oi ɲ a	Uru-Chipaya		269
6832	Curva	grass	q u r a	Quechua		268
6833	Cuzco	grass	q u r a	Quechua		268
6835	Huallaga	grass	tʃ u q u	Quechua		270
6836	Huanca	grass	q u l a	Quechua		268
6837	Huanca	grass	h i w a	Quechua		197
6839	Huangascar	grass	q e w a	Quechua		197
6840	HuarazHuailas	grass	q e w a	Quechua		197
6841	Imbabura	grass	x i w a	Quechua		197
6842	Inkawasi	grass	χ i w a	Quechua		197
6845	Lamas	grass	k i w a	Quechua		197
6846	Lamas	grass	w ai dʑ a	Quechua		272
6847	Laraos	grass	q i w a	Quechua		197
6848	Lincha-Tana	grass	q e w a	Quechua		197
6849	Maragua	grass	q u r a	Quechua		268
6850	Napo	grass	k i w a	Quechua		197
6851	Pacaraos	grass	χ e w a	Quechua		197
6852	Pastaza	grass	k i w a	Quechua		197
6855	Puno	grass	q u r a	Quechua		268
6856	Putumayo	grass	u x s a	Quechua		193
6857	Raimondi	grass	q e w a	Quechua		197
6858	SanPedro	grass	q e w a	Quechua		197
6859	Santiagueno	grass	j u j u	Quechua		146
6861	Serena	grass	k i w a	Quechua		197
6863	Taquile	grass	q u r a	Quechua		268
6864	Tarma	grass	χ e w a	Quechua		197
6865	Troje	grass	kʰ i w a	Quechua		197
6866	Wari	grass	q e w a	Quechua		197
6867	Yanac	grass	q u r a	Quechua		268
7259	Azuay	grass	k i w a	Quechua		197
7319	Azuay	grass	j u j u	Quechua		146
7455	Jauja	grass	q u l a	Quechua		268
7456	Jauja	grass	q i w a	Quechua		197
7514	Huallaga	grass	q e w a	Quechua		197
100	Apurimac	green	q o m i r	Quechua		279
101	Atalla	green	χ i w a	Quechua		196
102	Ayacucho	green	χ u m i ɽ	Quechua		279
108	Curva	green	qʼ u m i r	Quechua		279
109	Cuzco	green	qʼ u m i r	Quechua		279
120	Maragua	green	qʼ u m i r	Quechua		279
123	Pastaza	green	k i ʎ u	Quechua		847
124	Pocona	green	qʼ u m i r	Quechua		279
126	Puno	green	qʼ u m i r	Quechua		279
128	Santiagueno	green	q o m e ɾ	Quechua		279
132	Taquile	green	qʼ u m i r	Quechua		279
7266	Azuay	green	l u m a ɾ	Quechua		20
3146	Apuri	hair	a q tʃ a	Quechua		287
3147	Apuri	hair	tʃ u k tʃ a	Quechua		286
3148	Apurimac	hair	tʃ u k tʃ a	Quechua		286
3149	Arma	hair	tʃ u k tʃ a	Quechua		286
3150	Atalla	hair	tʃ u k tʃ a	Quechua		286
3151	Ayacucho	hair	tʃ u k tʃ a	Quechua		286
3152	Bobonaza	hair	a k tʃ a	Quechua		287
3153	Cacra-Hongos	hair	a q tʃ a	Quechua		287
3154	Chachapoyas	hair	tʃ u x tʃ a	Quechua		286
3155	Chacpar	hair	a q ts a	Quechua		287
3156	Chetilla	hair	a χ tʃ a	Quechua		287
3157	Chipaya	hair	tʃ a r a	Uru-Chipaya		288
3158	Curva	hair	tʃ u x tʃ a	Quechua		286
3159	Cuzco	hair	tʃ u x tʃ a	Quechua		286
3161	Huallaga	hair	a χ tʃ a	Quechua		287
3162	Huanca	hair	a ʔ tʃ a	Quechua		287
3164	Huangascar	hair	a q tʃ a	Quechua		287
3165	Huangascar	hair	tʃ u k tʃ a	Quechua		286
3166	HuarazHuailas	hair	a q ts a	Quechua		287
3167	Imbabura	hair	a k tʃ a	Quechua		287
3168	Inkawasi	hair	a χ tʃ a	Quechua		287
3172	Lamas	hair	tʃ u k tʃ a	Quechua		286
3173	Laraos	hair	a χ tʃ a	Quechua		287
3174	Lincha-Tana	hair	a q tʃ a	Quechua		287
3175	Maragua	hair	tʃ u x tʃ a	Quechua		286
3176	Napo	hair	a k tʃ a	Quechua		287
3177	Pacaraos	hair	a χ s a	Quechua		287
3178	Pastaza	hair	tʃ u k tʃ a	Quechua		286
3179	Pocona	hair	tʃ u x tʃ a	Quechua		286
3181	Puno	hair	tʃ u x tʃ a	Quechua		286
3182	Putumayo	hair	a x tʃ a	Quechua		287
3183	Raimondi	hair	a q ts a	Quechua		287
3184	SanPedro	hair	a q tʃ a	Quechua		287
3185	Santiagueno	hair	tʃ u x tʃ a	Quechua		286
3188	Serena	hair	a k tʃ a	Quechua		287
3190	Taquile	hair	tʃ u x tʃ a	Quechua		286
3191	Tarma	hair	a χ tʃ a	Quechua		287
3192	Troje	hair	a x tʃ a	Quechua		287
3194	Wari	hair	a q ts a	Quechua		287
3195	Yanac	hair	a q ts a	Quechua		287
7192	Azuay	hair	a g tʃ a	Quechua		287
7379	Jauja	hair	a ʔ tʃ a	Quechua		287
3585	Apuri	hand	m a k i	Quechua		295
3586	Apurimac	hand	m a k i	Quechua		295
3587	Arma	hand	m a k i	Quechua		295
3588	Atalla	hand	m a k i	Quechua		295
3589	Ayacucho	hand	m a k i	Quechua		295
3590	Bobonaza	hand	m a k i	Quechua		295
3591	Cacra-Hongos	hand	m a k i	Quechua		295
3592	Chachapoyas	hand	m a k i	Quechua		295
3593	Chacpar	hand	m a k i	Quechua		295
3594	Chetilla	hand	m a k i	Quechua		295
3595	Chipaya	hand	qʰ a r a	Uru-Chipaya		297
3596	Curva	hand	m a k i	Quechua		295
3597	Cuzco	hand	m a k i	Quechua		295
3599	Huallaga	hand	m a k i	Quechua		295
3600	Huanca	hand	m a k i	Quechua		295
3602	Huangascar	hand	m a k i	Quechua		295
3603	HuarazHuailas	hand	m a k i	Quechua		295
3604	Imbabura	hand	m a k i	Quechua		295
3605	Inkawasi	hand	m a k i	Quechua		295
3609	Lamas	hand	m a k i	Quechua		295
3610	Laraos	hand	m a k i	Quechua		295
3611	Lincha-Tana	hand	m a k i	Quechua		295
3612	Maragua	hand	m a k i	Quechua		295
3613	Napo	hand	m a k i	Quechua		295
3614	Pacaraos	hand	m a k i	Quechua		295
3615	Pastaza	hand	m a k i	Quechua		295
3616	Pocona	hand	m a k i	Quechua		295
3618	Puno	hand	m a k i	Quechua		295
3619	Putumayo	hand	m a x i	Quechua		295
3620	Raimondi	hand	m a k i	Quechua		295
3621	SanPedro	hand	m a k i	Quechua		295
3622	Santiagueno	hand	m a x i	Quechua		295
3624	Serena	hand	m a k i	Quechua		295
3626	Taquile	hand	m a k i	Quechua		295
3627	Tarma	hand	m a g i	Quechua		295
3628	Troje	hand	m a k i	Quechua		295
3630	Wari	hand	m a k i	Quechua		295
3631	Yanac	hand	m a k i	Quechua		295
7200	Azuay	hand	m a k i	Quechua		295
7380	Jauja	hand	m a k i	Quechua		295
1186	Apuri	happy (be)	k u ʃ i	Quechua		303
1187	Apurimac	happy (be)	k u s a	Quechua		303
1188	Apurimac	happy (be)	k u s i	Quechua		303
1189	Arma	happy (be)	k u s i	Quechua		303
1190	Atalla	happy (be)	k u s i	Quechua		303
1191	Ayacucho	happy (be)	k u s i	Quechua		303
1192	Bobonaza	happy (be)	k u ʃ i	Quechua		303
1193	Cacra-Hongos	happy (be)	k u ʃ i	Quechua		303
1194	Chachapoyas	happy (be)	k u ʃ i	Quechua		303
1195	Chacpar	happy (be)	k u ʃ i	Quechua		303
1196	Chetilla	happy (be)	k u ʃ i	Quechua		303
1197	Chipaya	happy (be)	k u z i	Uru-Chipaya		210
1198	Curva	happy (be)	k u s i	Quechua		303
1199	Cuzco	happy (be)	k u s i	Quechua		303
1201	Huallaga	happy (be)	k u ʃ i	Quechua		303
1202	Huanca	happy (be)	k u ʃ i + ʎ a	Quechua		303
1204	Huangascar	happy (be)	k u ʃ i	Quechua		303
1205	HuarazHuailas	happy (be)	k u ʃ i	Quechua		303
1206	Imbabura	happy (be)	k u ʃ i + ʎ a	Quechua		303
1207	Inkawasi	happy (be)	k u ʃ i	Quechua		303
1210	Lamas	happy (be)	k u ʃ i	Quechua		303
1211	Laraos	happy (be)	k u ʃ i	Quechua		303
1212	Lincha-Tana	happy (be)	k u ʃ i	Quechua		303
1213	Maragua	happy (be)	k u s i	Quechua		303
1214	Napo	happy (be)	k u ʃ i	Quechua		303
1215	Pacaraos	happy (be)	k u ʃ i + k u	Quechua		303
1216	Pastaza	happy (be)	k u ʃ i	Quechua		303
1217	Pocona	happy (be)	k u s i	Quechua		303
1219	Puno	happy (be)	k u s i	Quechua		303
1220	Raimondi	happy (be)	k u ʃ i	Quechua		303
1221	SanPedro	happy (be)	k u ʃ i	Quechua		303
1222	Santiagueno	happy (be)	k u s i	Quechua		303
1224	Serena	happy (be)	k u ʃ i	Quechua		303
1226	Taquile	happy (be)	k u s i	Quechua		303
1227	Tarma	happy (be)	k u ʃ i	Quechua		303
1228	Troje	happy (be)	k u ʃ i	Quechua		303
1229	Wari	happy (be)	k u ʃ i	Quechua		303
1230	Yanac	happy (be)	k u ʃ i	Quechua		303
7286	Azuay	happy (be)	k u ʃ i + u g	Quechua		303
7381	Jauja	happy (be)	k u ʃ i + ʎ a	Quechua		303
3002	Apuri	head	u m a	Quechua		309
3003	Apurimac	head	u m a	Quechua		309
3004	Arma	head	u m a	Quechua		309
3005	Atalla	head	u m a	Quechua		309
3006	Ayacucho	head	u m a	Quechua		309
3007	Bobonaza	head	u m a	Quechua		309
3008	Cacra-Hongos	head	u m a	Quechua		309
3009	Chachapoyas	head	u m a	Quechua		309
3010	Chacpar	head	u m a	Quechua		309
3011	Chetilla	head	u m a	Quechua		309
3012	Chipaya	head	a tʃ a	Uru-Chipaya		311
3013	Curva	head	u m a	Quechua		309
3014	Cuzco	head	u m a	Quechua		309
3016	Huallaga	head	u m a	Quechua		309
3017	Huanca	head	u m a	Quechua		309
3019	Huangascar	head	u m a	Quechua		309
3020	HuarazHuailas	head	u m a	Quechua		309
3021	Imbabura	head	u m a	Quechua		309
3022	Inkawasi	head	u m a	Quechua		309
3026	Lamas	head	u m a	Quechua		309
3027	Laraos	head	u m a	Quechua		309
3028	Lincha-Tana	head	u m a	Quechua		309
3029	Maragua	head	u m a	Quechua		309
3030	Napo	head	u m a	Quechua		309
3031	Pacaraos	head	u m a	Quechua		309
3032	Pastaza	head	u m a	Quechua		309
3033	Pocona	head	u m a	Quechua		309
3035	Puno	head	u m a	Quechua		309
3036	Putumayo	head	u m a	Quechua		309
3037	Raimondi	head	u m a	Quechua		309
3038	SanPedro	head	u m a	Quechua		309
3039	Santiagueno	head	u m a	Quechua		309
3041	Serena	head	u m a	Quechua		309
3043	Taquile	head	u m a	Quechua		309
3044	Tarma	head	u m a	Quechua		309
3045	Troje	head	u m a	Quechua		309
3047	Wari	head	u m a	Quechua		309
3048	Yanac	head	u m a	Quechua		309
7189	Azuay	head	u m a	Quechua		309
7382	Jauja	head	u m a	Quechua		309
2222	Apuri	hear, to	u j a	Quechua		319
2223	Atalla	hear, to	u j a + r i	Quechua		319
2224	Ayacucho	hear, to	u j a + ɾ i	Quechua		319
2225	Bobonaza	hear, to	u j a + n a	Quechua		319
2226	Cacra-Hongos	hear, to	u j a	Quechua		319
2227	Chachapoyas	hear, to	w i j a + r i	Quechua		65
2228	Chacpar	hear, to	w i j a	Quechua		65
2229	Chetilla	hear, to	u j a	Quechua		319
2230	Chipaya	hear, to	n o n z	Uru-Chipaya		321
2231	Curva	hear, to	u j a + ɾ i	Quechua		319
2232	Cuzco	hear, to	u j a + ɾ i	Quechua		319
2234	Huallaga	hear, to	w i j a	Quechua		65
2235	Huanca	hear, to	u j a + l i	Quechua		319
2237	Huangascar	hear, to	u j a	Quechua		319
2238	HuarazHuailas	hear, to	w i j a	Quechua		65
2239	Imbabura	hear, to	u j a + n a	Quechua		319
2240	Inkawasi	hear, to	u j a	Quechua		319
2243	Lamas	hear, to	u j a + r i	Quechua		319
2244	Laraos	hear, to	u j a	Quechua		319
2245	Lincha-Tana	hear, to	u j a	Quechua		319
2246	Maragua	hear, to	u j a + ɾ i	Quechua		319
2247	Napo	hear, to	u j a + n a	Quechua		319
2248	Pacaraos	hear, to	u j a	Quechua		319
2249	Pastaza	hear, to	u j a + n a	Quechua		319
2250	Pocona	hear, to	u j a + ɾ i	Quechua		319
2252	Puno	hear, to	u j a + ɾ i	Quechua		319
2253	Putumayo	hear, to	u j a	Quechua		319
2254	Raimondi	hear, to	w i j a	Quechua		65
2255	SanPedro	hear, to	u j a	Quechua		319
2256	Santiagueno	hear, to	u j a + ɾ iː	Quechua		319
2258	Serena	hear, to	u j a	Quechua		319
2260	Taquile	hear, to	u j a + ɾ i	Quechua		319
2261	Tarma	hear, to	u j a	Quechua		319
2262	Troje	hear, to	u j a	Quechua		319
2263	Wari	hear, to	w i j a	Quechua		65
2264	Yanac	hear, to	w i j a	Quechua		65
7305	Azuay	hear, to	u j a + n a	Quechua		319
7383	Jauja	hear, to	u j a	Quechua		319
4318	Apurimac	heart	s o n q o	Quechua		328
4319	Arma	heart	s u ŋ χ u	Quechua		328
4320	Atalla	heart	s u n ɢ u	Quechua		328
4321	Ayacucho	heart	s o ŋ χ o	Quechua		328
4322	Bobonaza	heart	ʃ u n g u	Quechua		328
4323	Cacra-Hongos	heart	ʃ o ŋ q u	Quechua		328
4324	Chachapoyas	heart	ʃ u n g u	Quechua		328
4325	Chacpar	heart	ʃ u n ʁ u	Quechua		328
4326	Chetilla	heart	ʃ o n q o	Quechua		328
4327	Chipaya	heart	t u z i	Uru-Chipaya		331
4328	Curva	heart	s u n q u	Quechua		328
4329	Cuzco	heart	s u n q u	Quechua		328
4331	Huallaga	heart	ʃ u n q u	Quechua		328
4332	Huanca	heart	ʂ u n ʔ u	Quechua		328
4334	Huangascar	heart	ʃ o ŋ q u	Quechua		328
4335	HuarazHuailas	heart	ʃ o ɲ q u	Quechua		328
4336	Imbabura	heart	ʃ u n g u	Quechua		328
4341	Lamas	heart	ʃ u n g u	Quechua		328
4342	Laraos	heart	s u n q u	Quechua		328
4343	Lincha-Tana	heart	ʃ o ŋ q u	Quechua		328
4344	Maragua	heart	s u n q u	Quechua		328
4345	Napo	heart	ʃ u n g u	Quechua		328
4346	Pacaraos	heart	ʃ u ɴ χ u	Quechua		328
4348	Pocona	heart	s u n ʁ u	Quechua		328
4350	Puno	heart	s u n q u	Quechua		328
4351	Putumayo	heart	s u n g u	Quechua		328
4352	Raimondi	heart	ʃ o ɲ q u	Quechua		328
4353	SanPedro	heart	ʃ o ŋ q u	Quechua		328
4354	Santiagueno	heart	s o ŋ q o	Quechua		328
4356	Serena	heart	ʃ u n g u	Quechua		328
4358	Taquile	heart	s u n q u	Quechua		328
4359	Tarma	heart	ʃ o ŋ χ u	Quechua		328
4360	Troje	heart	ʃ u n g u	Quechua		328
4362	Wari	heart	ʃ o ɲ q u	Quechua		328
4363	Yanac	heart	ʃ u n q u	Quechua		328
7214	Azuay	heart	ʃ u n g u	Quechua		328
7384	Jauja	heart	ʂ u n ʔ u	Quechua		328
809	Apuri	heavy	ʎ a s a	Quechua		339
810	Apurimac	heavy	ʎ a s a	Quechua		339
811	Arma	heavy	ʎ a s a χ	Quechua		339
812	Atalla	heavy	ʎ a s a	Quechua		339
813	Ayacucho	heavy	ʎ a s a χ	Quechua		339
814	Bobonaza	heavy	ʎ a ʃ a	Quechua		339
815	Cacra-Hongos	heavy	ʎ a s a	Quechua		339
816	Chachapoyas	heavy	dʑ a ç a	Quechua		339
817	Chacpar	heavy	l a s a	Quechua		339
818	Chetilla	heavy	ʎ a ʃ a	Quechua		339
819	Chipaya	heavy	l i k s i	Uru-Chipaya		51
820	Chipaya	heavy	pʰ a p s a	Uru-Chipaya		341
821	Curva	heavy	ʎ a s a	Quechua		339
822	Cuzco	heavy	ʎ a s a	Quechua		339
824	Huallaga	heavy	l a s a	Quechua		339
825	Huanca	heavy	ʎ a s a ʔ	Quechua		339
827	Huangascar	heavy	ʎ a s a	Quechua		339
828	HuarazHuailas	heavy	l a s a q	Quechua		339
829	Imbabura	heavy	ʎ a ʃ a x	Quechua		339
830	Inkawasi	heavy	ʒ a ʃ a	Quechua		339
833	Lamas	heavy	dʑ a ç a	Quechua		339
834	Laraos	heavy	ʎ a s a	Quechua		339
835	Lincha-Tana	heavy	ʎ a s a	Quechua		339
836	Maragua	heavy	ʎ a s a	Quechua		339
837	Napo	heavy	ʎ a ʃ a	Quechua		339
838	Pacaraos	heavy	l a s a	Quechua		339
839	Pastaza	heavy	ʎ a ʃ a	Quechua		339
840	Pocona	heavy	ʎ a s a	Quechua		339
842	Puno	heavy	ʎ a s a	Quechua		339
843	Putumayo	heavy	ʎ a s a	Quechua		339
844	Raimondi	heavy	l a s a q	Quechua		339
845	SanPedro	heavy	ʎ a s a	Quechua		339
846	Santiagueno	heavy	l a s a χ	Quechua		339
848	Serena	heavy	ʎ a ʃ a	Quechua		339
850	Taquile	heavy	ʎ a s a	Quechua		339
851	Tarma	heavy	l a s a	Quechua		339
852	Troje	heavy	ʒ a ʃ a	Quechua		339
853	Wari	heavy	l a s a q	Quechua		339
854	Yanac	heavy	l a s a	Quechua		339
7280	Azuay	heavy	ʎ a ʃ a g	Quechua		339
7385	Jauja	heavy	ʎ a s a ʔ	Quechua		339
1646	Apuri	hide, to	p a k a	Quechua		348
1647	Apurimac	hide, to	p a k a	Quechua		348
1648	Arma	hide, to	p a k a	Quechua		348
1649	Atalla	hide, to	p a k a	Quechua		348
1650	Ayacucho	hide, to	p a k a	Quechua		348
1651	Bobonaza	hide, to	p a k a + n a	Quechua		348
1652	Cacra-Hongos	hide, to	p a k a	Quechua		348
1653	Chachapoyas	hide, to	p a k a	Quechua		348
1654	Chacpar	hide, to	p a k a	Quechua		348
1655	Chetilla	hide, to	p a k a	Quechua		348
1656	Chipaya	hide, to	tʃ h o j z	Uru-Chipaya		349
1657	Curva	hide, to	p a k a	Quechua		348
1658	Cuzco	hide, to	p a k a	Quechua		348
1660	Huallaga	hide, to	p a k a	Quechua		348
1661	Huanca	hide, to	p a k a	Quechua		348
1663	Huangascar	hide, to	p a k a	Quechua		348
1664	HuarazHuailas	hide, to	p a k aː	Quechua		348
1665	Imbabura	hide, to	p a k a + n a	Quechua		348
1666	Inkawasi	hide, to	p a k a	Quechua		348
1669	Lamas	hide, to	p a k a	Quechua		348
1670	Laraos	hide, to	p a k a	Quechua		348
1671	Lincha-Tana	hide, to	p a k a	Quechua		348
1672	Maragua	hide, to	p a k a	Quechua		348
1673	Napo	hide, to	p a k a + n a	Quechua		348
1674	Pacaraos	hide, to	p a k a	Quechua		348
1675	Pastaza	hide, to	p a k a + n a	Quechua		348
1676	Pocona	hide, to	p a k a	Quechua		348
1678	Puno	hide, to	p a k a	Quechua		348
1679	Putumayo	hide, to	p a k a + k u + tʃ i	Quechua		348
1680	Raimondi	hide, to	p a k aː	Quechua		348
1681	SanPedro	hide, to	p a k a	Quechua		348
1682	Santiagueno	hide, to	p a x a	Quechua		348
1684	Serena	hide, to	p a k a	Quechua		348
1686	Taquile	hide, to	p a k a	Quechua		348
1687	Tarma	hide, to	p a g a	Quechua		348
1688	Troje	hide, to	p a k a	Quechua		348
1689	Wari	hide, to	p a k aː	Quechua		348
1690	Yanac	hide, to	p a k a	Quechua		348
7294	Azuay	hide, to	p a k a + n a	Quechua		348
7386	Jauja	hide, to	p a k a	Quechua		348
2592	Apuri	hit, to	m a q a	Quechua		256
2593	Apurimac	hit, to	p a n a	Quechua		374
2594	Apurimac	hit, to	t a k a	Quechua		371
2595	Arma	hit, to	w a χ t a	Quechua		372
2596	Arma	hit, to	t a k a	Quechua		371
2597	Atalla	hit, to	t a k a	Quechua		371
2598	Ayacucho	hit, to	w a χ t a	Quechua		372
2599	Ayacucho	hit, to	t a k a	Quechua		371
2600	Bobonaza	hit, to	s a g m a + n a	Quechua		37
2601	Cacra-Hongos	hit, to	m a q a	Quechua		256
2602	Chachapoyas	hit, to	m a k a	Quechua		256
2603	Chachapoyas	hit, to	w a k t a	Quechua		372
2604	Chacpar	hit, to	t a k a	Quechua		371
2605	Chetilla	hit, to	t a k a	Quechua		371
2606	Chipaya	hit, to	ʈʂ a k z	Uru-Chipaya		160
2607	Curva	hit, to	t a k a	Quechua		371
2608	Cuzco	hit, to	t a k a	Quechua		371
2610	Huanca	hit, to	m a ʔ a	Quechua		256
2612	Huangascar	hit, to	m a q a	Quechua		256
2613	HuarazHuailas	hit, to	m a q a	Quechua		256
2614	Imbabura	hit, to	t a k a + n a	Quechua		371
2615	Inkawasi	hit, to	t a k a	Quechua		371
2618	Lamas	hit, to	m a k a	Quechua		256
2619	Lamas	hit, to	w a k t a	Quechua		372
2620	Laraos	hit, to	m a q a	Quechua		256
2621	Lincha-Tana	hit, to	m a q a	Quechua		256
2622	Maragua	hit, to	t a k a	Quechua		371
2623	Napo	hit, to	s a g m a + n a	Quechua		37
2624	Pacaraos	hit, to	m a ʁ a	Quechua		256
2625	Pastaza	hit, to	t u l u p u + n a	Quechua		317
2626	Pastaza	hit, to	w a k t a + n a	Quechua		372
2627	Pocona	hit, to	w a χ t a	Quechua		372
2629	Puno	hit, to	t a k a	Quechua		371
2630	Putumayo	hit, to	m a k a	Quechua		256
2631	Putumayo	hit, to	t a k a + tʃ i	Quechua		371
2632	Raimondi	hit, to	m a q a	Quechua		256
2633	SanPedro	hit, to	m a q a	Quechua		256
2634	Santiagueno	hit, to	m a x a	Quechua		256
2636	Serena	hit, to	w a x t a	Quechua		372
2638	Taquile	hit, to	w a χ t a	Quechua		372
2639	Tarma	hit, to	m a χ a	Quechua		256
2640	Troje	hit, to	t a k a	Quechua		371
2641	Wari	hit, to	m a q a	Quechua		256
2642	Yanac	hit, to	t a k a	Quechua		371
7313	Azuay	hit, to	w a g t a + n a	Quechua		372
